DTHI_map	external_map	external_family	spearman_rho	bijective_p_spin_two_sided	bijective_q_BH_global160	bijective_q_BH_family80	bijective_p_maxT_global160	bijective_p_maxT_family80	nonbijective_spearman_rho	nonbijective_p_spin_two_sided	nonbijective_q_BH_global160	nonbijective_q_BH_family80	nonbijective_p_maxT_global160	nonbijective_p_maxT_family80	bijective_high_support_spearman_rho	bijective_high_support_p_spin_two_sided	bijective_high_support_q_BH_sensitivity160	nonbijective_high_support_spearman_rho	nonbijective_high_support_p_spin_two_sided	nonbijective_high_support_q_BH_sensitivity160	LODO_mean_rho	LODO_median_rho	LODO_minimum_rho	LODO_maximum_rho	LODO_standard_deviation	minimum_absolute_LODO_rho	maximum_absolute_delta_from_primary	sign_concordant_omissions	sign_concordant_fraction	all_five_direction_concordant	LODO_stability_class	observed_rho_matches_nonbijective	nonbijective_any_corrected	bijective_any_corrected	bijective_global_maxT_significant	bijective_family_maxT_significant	bijective_global_BH_significant	bijective_family_BH_significant	bijective_high_support_BH_significant	LH46_direction_concordant	LH46_rho_delta_from_LH49	evidence_class	high_support_class	integrated_evidence_statement	priority_for_reporting	rank_global_maxT	evidence_tier	evidence_tier_order	evidence_tier_label	corrected_evidence_subclass	effect_direction	effect_magnitude	manuscript_term	reporting_permission	locked_priority_association	LODO_5of5_direction_concordant	LODO_rho_min	LODO_rho_max	LH46_BH_supported	manuscript_safe_sentence	causal_interpretation_allowed	independent_replication_claim_allowed	LH46_interpretation
synaptic_assembly_receptor_trafficking	clinical_parkinsons	clinical	-0.3227551020408163	0.2314768523147685	0.806875834155715	0.7137747763685169	1.0	0.9986001399860014	-0.3227551020408162	0.3062693730626937	0.9636683390484482	0.8291100714489954	1.0	1.0	-0.3935245143385754	0.1238876112388761	0.6006672060066721	-0.3935245143385754	0.1884811518848115	0.91384800913848	-0.2479591836734693	-0.1994897959183673	-0.3961224489795918	-0.0890816326530612	0.1366103226635005	0.0890816326530612	0.2336734693877549	5	1.0	True	direction_stable_high_effect_variation	True	False	False	False	False	False	False	False	True	-0.070769412297759	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	-0.3961224489795918	-0.0890816326530612	False	The synaptic assembly receptor trafficking–clinical parkinsons correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
synaptic_assembly_receptor_trafficking	clinical_schizophrenia	clinical	0.0046938775510204	0.9894010598940106	0.9895010498950104	0.9894010598940106	1.0	1.0	0.0046938775510204	0.988001199880012	0.9917008299170084	0.988001199880012	1.0	1.0	0.0126426148627813	0.9682031796820318	0.9950799791815692	0.0126426148627813	0.9723027697230276	0.999900009999	-0.0110204081632653	-0.0701020408163265	-0.0918367346938775	0.1066326530612244	0.0973088264502396	0.0701020408163265	0.101938775510204	2	0.4	False	donor_sensitive	True	False	False	False	False	False	False	False	True	0.0079487373117609	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_2of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	False	-0.0918367346938775	0.1066326530612244	False	The synaptic assembly receptor trafficking–clinical schizophrenia correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
synaptic_membrane_structural_candidates	clinical_adhd	clinical	-0.1350137776190591	0.4253574642535746	0.8664939957617142	0.7194994786235663	1.0	1.0	-0.1350137776190592	0.4987501249875012	0.9636683390484482	0.8291100714489954	1.0	1.0	-0.1605501770064217	0.3314668533146685	0.893990600939906	-0.1605501770064217	0.3934606539346065	0.9658041288069776	-0.0574140221379309	-0.0813348305082314	-0.1910399030256075	0.1477701814001494	0.1340152321223772	0.009898969334126	0.2827839590192086	4	0.8	False	mostly_direction_stable	True	False	False	False	False	False	False	False	True	-0.0255363993873626	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_4of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	False	-0.1910399030256075	0.1477701814001494	False	The synaptic membrane structural candidates–clinical adhd correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
synaptic_membrane_structural_candidates	clinical_bipolar	clinical	-0.1060204081632652	0.4982501749825017	0.8664939957617142	0.7194994786235663	1.0	1.0	-0.1060204081632653	0.5175482451754825	0.9636683390484482	0.8291100714489954	1.0	1.0	-0.1225408572309588	0.4376562343765623	0.8994222528966617	-0.1225408572309589	0.4515548445155484	0.9658041288069776	-0.0919183673469387	-0.0753061224489795	-0.3242857142857142	0.1003061224489795	0.1959412109344041	0.0753061224489795	0.2182653061224489	3	0.6	False	donor_sensitive	True	False	False	False	False	False	False	False	True	-0.0165204490676935	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_3of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	False	-0.3242857142857142	0.1003061224489795	False	The synaptic membrane structural candidates–clinical bipolar correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
synaptic_membrane_structural_candidates	clinical_epilepsy	clinical	0.1297959183673469	0.4060593940605939	0.8664939957617142	0.7194994786235663	1.0	1.0	0.1297959183673469	0.4313568643135686	0.9636683390484482	0.8291100714489954	1.0	1.0	0.0993524514338575	0.5394460553944606	0.9277472252774724	0.0993524514338574	0.571042895710429	0.9658041288069776	0.1347755102040816	0.1354081632653061	0.0925510204081632	0.1585714285714285	0.0268936503625095	0.0925510204081632	0.0372448979591836	5	1.0	True	direction_and_effect_size_stable	True	False	False	False	False	False	False	False	True	-0.0304434669334894	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	0.0925510204081632	0.1585714285714285	False	The synaptic membrane structural candidates–clinical epilepsy correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
synaptic_membrane_structural_candidates	clinical_ocd	clinical	-0.1339795918367346	0.4065593440655934	0.8664939957617142	0.7194994786235663	1.0	1.0	-0.1339795918367346	0.4778522147785221	0.9636683390484482	0.8291100714489954	1.0	1.0	-0.1901325932778291	0.2334766523347665	0.84900600849006	-0.1901325932778291	0.2812718728127187	0.9658041288069776	-0.1347959183673469	-0.1072448979591836	-0.2514285714285714	-0.0480612244897959	0.0863173934953151	0.0480612244897959	0.1174489795918367	5	1.0	True	direction_stable_moderate_effect_variation	True	False	False	False	False	False	False	False	True	-0.0561530014410945	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	-0.2514285714285714	-0.0480612244897959	False	The synaptic membrane structural candidates–clinical ocd correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
synaptic_membrane_structural_candidates	clinical_parkinsons	clinical	-0.2615306122448979	0.072992700729927	0.5074692530746925	0.4842592663810541	1.0	1.0	-0.2615306122448979	0.0777922207779222	0.6511348865113489	0.5426124054261241	1.0	1.0	-0.3230958988590811	0.0293970602939706	0.3919608039196081	-0.3230958988590811	0.0294970502949705	0.471952804719528	-0.2097755102040816	-0.1611224489795918	-0.4163265306122449	0.0504081632653061	0.1921557323875075	0.0504081632653061	0.311938775510204	4	0.8	False	mostly_direction_stable	True	False	False	False	False	False	False	False	True	-0.0615652866141832	no_corrected_spatial_support	LH46_nominal_only	no_corrected_spatial_support;LODO_4of5_direction;LH46_nominal_only	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	False	-0.4163265306122449	0.0504081632653061	False	The synaptic membrane structural candidates–clinical parkinsons correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
synaptic_membrane_structural_candidates	clinical_schizophrenia	clinical	0.2514285714285714	0.1020897910208979	0.5645887024200805	0.5230588052305881	1.0	1.0	0.2514285714285714	0.1058894110588941	0.7366219899749157	0.6069981237170401	1.0	1.0	0.265741597286463	0.0870912908709129	0.480503673770554	0.265741597286463	0.0955904409559044	0.7027445403607787	0.1965714285714285	0.1438775510204081	0.0433673469387755	0.4031632653061224	0.1436058840630356	0.0433673469387755	0.2080612244897959	5	1.0	True	direction_stable_high_effect_variation	True	False	False	False	False	False	False	False	True	0.0143130258578916	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	0.0433673469387755	0.4031632653061224	False	The synaptic membrane structural candidates–clinical schizophrenia correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
activity_dependent_plasticity	cognitive_attention	cognitive	0.3695918367346939	0.0555944405559444	0.4449078901633645	0.424684804246848	0.9985001499850016	0.953904609539046	0.3695918367346939	0.1047895210478952	0.7366219899749157	0.8383161683831617	1.0	0.992100789921008	0.3762565525747763	0.0580941905809419	0.4500419523265065	0.3762565525747763	0.1144885511448855	0.7027445403607787	0.345408163265306	0.3748979591836734	0.2083673469387754	0.451938775510204	0.0927562526589462	0.2083673469387754	0.1612244897959184	5	1.0	True	direction_stable_moderate_effect_variation	True	False	False	False	False	False	False	False	True	0.0066647158400823	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	16.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	0.2083673469387754	0.451938775510204	False	The activity dependent plasticity–cognitive attention correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
activity_dependent_plasticity	cognitive_emotion_affect	cognitive	-0.3659183673469387	0.0792920707929207	0.5074692530746925	0.5286138052861381	0.9989001099890013	0.95990400959904	-0.3659183673469386	0.1354864513548645	0.7742082934563687	0.8916441689164417	1.0	0.9936006399360064	-0.3892075238976256	0.062993700629937	0.4500419523265065	-0.3892075238976256	0.1185881411858814	0.7027445403607787	-0.333734693877551	-0.3417346938775509	-0.3897959183673469	-0.2704081632653061	0.0433948052328789	0.2704081632653061	0.0955102040816325	5	1.0	True	direction_and_effect_size_stable	True	False	False	False	False	False	False	False	True	-0.0232891565506868	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	17.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	-0.3897959183673469	-0.2704081632653061	False	The activity dependent plasticity–cognitive emotion affect correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
activity_dependent_plasticity	cognitive_executive_control	cognitive	0.0947959183673468	0.6487351264873512	0.9383409485138444	0.9563633800554372	1.0	1.0	0.0947959183673469	0.6898310168983102	0.9817396638714506	0.9790372314119938	1.0	1.0	0.1457292630280603	0.4887511248875112	0.91804773011071	0.1457292630280603	0.5451454854514548	0.9658041288069776	0.0730408163265306	0.0263265306122448	0.0054081632653061	0.1771428571428571	0.076498033882175	0.0054081632653061	0.0893877551020407	5	1.0	True	direction_and_effect_size_stable	True	False	False	False	False	False	False	False	True	0.0509333446607135	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	0.0054081632653061	0.1771428571428571	False	The activity dependent plasticity–cognitive executive control correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
activity_dependent_plasticity	cognitive_language	cognitive	-0.2442857142857143	0.2448755124487551	0.8336187657829962	0.9328590950428768	1.0	1.0	-0.2442857142857142	0.3190680931906809	0.9636683390484482	0.9790372314119938	1.0	1.0	-0.1690410114091889	0.460953904609539	0.8994222528966617	-0.1690410114091889	0.5297470252974702	0.9658041288069776	-0.2233673469387755	-0.2388775510204081	-0.2683673469387755	-0.1626530612244897	0.0442324282074008	0.1626530612244897	0.0816326530612244	5	1.0	True	direction_and_effect_size_stable	True	False	False	False	False	False	False	False	True	0.0752447028765254	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	-0.2683673469387755	-0.1626530612244897	False	The activity dependent plasticity–cognitive language correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
activity_dependent_plasticity	cognitive_memory	cognitive	-0.0298979591836734	0.8817118288171183	0.9708618179277964	0.9662595384297188	1.0	1.0	-0.0298979591836734	0.8943105689431057	0.9817396638714506	0.9790372314119938	1.0	1.0	-6.167129201355148e-05	1.0	1.0	-6.167129201356536e-05	0.999900009999	0.999900009999	-0.0263469387755101	-0.0723469387755102	-0.1061224489795918	0.0982653061224489	0.0959496638043784	0.0542857142857142	0.1281632653061223	3	0.6	False	donor_sensitive	True	False	False	False	False	False	False	False	True	0.0298362878916598	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_3of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	False	-0.1061224489795918	0.0982653061224489	False	The activity dependent plasticity–cognitive memory correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
activity_dependent_plasticity	cognitive_reward_motivation	cognitive	-0.1372448979591836	0.5751424857514249	0.8894495165868028	0.9563633800554372	1.0	1.0	-0.1372448979591836	0.6558344165583442	0.9817396638714506	0.9790372314119938	1.0	1.0	-0.103422756706753	0.6926307369263074	0.937114921601365	-0.103422756706753	0.7464253574642535	0.9658041288069776	-0.1271836734693877	-0.1281632653061224	-0.1908163265306122	-0.0577551020408163	0.0471654685591746	0.0577551020408163	0.0794897959183672	5	1.0	True	direction_and_effect_size_stable	True	False	False	False	False	False	False	False	True	0.0338221412524306	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	-0.1908163265306122	-0.0577551020408163	False	The activity dependent plasticity–cognitive reward motivation correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
activity_dependent_plasticity	cognitive_sensorimotor	cognitive	0.2939795918367346	0.1553844615538446	0.671932806719328	0.690597606905976	1.0	0.9993000699930008	0.2939795918367347	0.2395760423957604	0.9636683390484482	0.9790372314119938	1.0	1.0	0.2826395312981806	0.1924807519248075	0.7807219278072193	0.2826395312981807	0.2833716628337166	0.9658041288069776	0.2599183673469387	0.2803061224489795	0.2015306122448979	0.3110204081632652	0.0500566318184172	0.2015306122448979	0.0924489795918367	5	1.0	True	direction_and_effect_size_stable	True	False	False	False	False	False	False	False	True	-0.011340060538554	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	0.2015306122448979	0.3110204081632652	False	The activity dependent plasticity–cognitive sensorimotor correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
activity_dependent_plasticity	cognitive_social_cognition	cognitive	-0.121938775510204	0.4306569343065693	0.8664939957617142	0.9563633800554372	1.0	1.0	-0.121938775510204	0.4581541845815418	0.9636683390484482	0.9790372314119938	1.0	1.0	-0.0456984273820536	0.7771222877712228	0.937114921601365	-0.0456984273820536	0.7928207179282072	0.9658041288069776	-0.1031224489795918	-0.0975510204081632	-0.1555102040816326	-0.0682653061224489	0.0319102859177925	0.0682653061224489	0.053673469387755	5	1.0	True	direction_and_effect_size_stable	True	False	False	False	False	False	False	False	True	0.0762403481281504	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	-0.1555102040816326	-0.0682653061224489	False	The activity dependent plasticity–cognitive social cognition correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
astrocyte_maturation_metabolic_support	cognitive_attention	cognitive	0.003469387755102	0.9895010498950104	0.9895010498950104	0.9895010498950104	1.0	1.0	0.003469387755102	0.9917008299170084	0.9917008299170084	0.9917008299170084	1.0	1.0	0.0028985507246376	0.99010098990101	1.0	0.0028985507246376	0.9926007399260074	0.999900009999	0.0007142857142857	0.0354081632653061	-0.1695918367346938	0.1262244897959183	0.1239992635775044	0.0354081632653061	0.1730612244897958	3	0.6	False	donor_sensitive	True	False	False	False	False	False	False	False	True	-0.0005708370304643	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_3of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	False	-0.1695918367346938	0.1262244897959183	False	The astrocyte maturation metabolic support–cognitive attention correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
astrocyte_maturation_metabolic_support	cognitive_emotion_affect	cognitive	0.0096938775510204	0.971002899710029	0.9895010498950104	0.9844078883250916	1.0	1.0	0.0096938775510204	0.9772022797720228	0.9917008299170084	0.989571928883061	1.0	1.0	0.0127659574468085	0.9628037196280372	0.9950799791815692	0.0127659574468085	0.972102789721028	0.999900009999	0.0211224489795918	0.0841836734693877	-0.1327551020408163	0.1353061224489795	0.1207722573721734	0.0837755102040816	0.1424489795918367	3	0.6	False	donor_sensitive	True	False	False	False	False	False	False	False	True	0.0030720798957881	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_3of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	False	-0.1327551020408163	0.1353061224489795	False	The astrocyte maturation metabolic support–cognitive emotion affect correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
astrocyte_maturation_metabolic_support	cognitive_language	cognitive	-0.146938775510204	0.5552444755524447	0.8883911608839116	0.9563633800554372	1.0	1.0	-0.146938775510204	0.5995400459954005	0.9636683390484482	0.9790372314119938	1.0	1.0	-0.1016959605303731	0.6834316568343166	0.937114921601365	-0.1016959605303731	0.7179282071792821	0.9658041288069776	-0.1214489795918367	-0.1043877551020408	-0.2682653061224489	-0.0045918367346938	0.0966285961262905	0.0045918367346938	0.1423469387755101	5	1.0	True	direction_stable_moderate_effect_variation	True	False	False	False	False	False	False	False	True	0.0452428149798309	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	-0.2682653061224489	-0.0045918367346938	False	The astrocyte maturation metabolic support–cognitive language correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
astrocyte_maturation_metabolic_support	cognitive_memory	cognitive	-0.1948979591836734	0.3160683931606839	0.8664939957617142	0.9563633800554372	1.0	1.0	-0.1948979591836734	0.4000599940005999	0.9636683390484482	0.9790372314119938	1.0	1.0	-0.2066604995374653	0.2880711928807119	0.893990600939906	-0.2066604995374652	0.3661633836616338	0.9658041288069776	-0.1830816326530611	-0.1372448979591836	-0.3344897959183673	-0.0578571428571428	0.1122833283005276	0.0578571428571428	0.1395918367346939	5	1.0	True	direction_stable_moderate_effect_variation	True	False	False	False	False	False	False	False	True	-0.0117625403537919	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	-0.3344897959183673	-0.0578571428571428	False	The astrocyte maturation metabolic support–cognitive memory correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
astrocyte_maturation_metabolic_support	cognitive_reward_motivation	cognitive	0.0539795918367347	0.8582141785821418	0.9708618179277964	0.966125609661256	1.0	1.0	0.0539795918367346	0.8791120887911209	0.9817396638714506	0.9790372314119938	1.0	1.0	0.0986123959296947	0.7295270472952705	0.937114921601365	0.0986123959296947	0.7784221577842215	0.9658041288069776	0.0464081632653061	0.0975510204081632	-0.1571428571428571	0.1745918367346938	0.1302063487423379	0.0008163265306122	0.2111224489795917	3	0.6	False	donor_sensitive	True	False	False	False	False	False	False	False	True	0.04463280409296	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_3of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	False	-0.1571428571428571	0.1745918367346938	False	The astrocyte maturation metabolic support–cognitive reward motivation correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
astrocyte_maturation_metabolic_support	cognitive_sensorimotor	cognitive	0.258469387755102	0.2602739726027397	0.8498741962538439	0.946450809464508	1.0	1.0	0.258469387755102	0.3733626637336266	0.9636683390484482	0.9790372314119938	1.0	1.0	0.2429232192414431	0.2937706229377062	0.893990600939906	0.242923219241443	0.3986601339866013	0.9658041288069776	0.2335714285714286	0.1497959183673469	0.1307142857142857	0.3858163265306122	0.1278776837417968	0.1307142857142857	0.1277551020408162	5	1.0	True	direction_stable_moderate_effect_variation	True	False	False	False	False	False	False	False	True	-0.0155461685136588	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	0.1307142857142857	0.3858163265306122	False	The astrocyte maturation metabolic support–cognitive sensorimotor correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
astrocyte_maturation_metabolic_support	cognitive_social_cognition	cognitive	0.0251020408163265	0.8695130486951305	0.9708618179277964	0.966125609661256	1.0	1.0	0.0251020408163265	0.8903109689031097	0.9817396638714506	0.9790372314119938	1.0	1.0	0.053345667591736	0.7354264573542646	0.937114921601365	0.053345667591736	0.7821217878212179	0.9658041288069776	0.0149795918367346	0.0153061224489795	-0.0092857142857142	0.0473469387755101	0.0207307916543381	0.0059183673469387	0.0343877551020407	4	0.8	False	mostly_direction_stable	True	False	False	False	False	False	False	False	True	0.0282436267754095	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_4of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	False	-0.0092857142857142	0.0473469387755101	False	The astrocyte maturation metabolic support–cognitive social cognition correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
axon_guidance_neurite_outgrowth	cognitive_attention	cognitive	-0.1710204081632652	0.5005499450054994	0.8664939957617142	0.9563633800554372	1.0	1.0	-0.1710204081632652	0.5509449055094491	0.9636683390484482	0.9790372314119938	1.0	1.0	-0.1486894850447116	0.5408459154084592	0.9277472252774724	-0.1486894850447117	0.5924407559244076	0.9658041288069776	-0.1653877551020408	-0.1624489795918367	-0.3379591836734694	-0.0191836734693877	0.117978147088083	0.0191836734693877	0.1669387755102042	5	1.0	True	direction_stable_moderate_effect_variation	True	False	False	False	False	False	False	False	True	0.0223309231185535	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	-0.3379591836734694	-0.0191836734693877	False	The axon guidance neurite outgrowth–cognitive attention correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
