virtual_perturbation_component	component_status	TF	testable	reason	OE_value	KO_OE_cosine	dominant_module	dominant_module_KO_shift	dominant_module_OE_shift	donors_opposite_KO_OE	donors_tested	real_KO_module_vector_norm	randomized_GRN_KO_module_vector_norm	real_exceeds_randomized_GRN	CellOracle_reciprocal_support	RFX_shared_nonindependent	condition	module	donor	mean_module_shift	cells	target_TF	control_TF	match_rank	target_mean_expression	control_mean_expression	target_detection_fraction	control_detection_fraction	status	significant_BH
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	patterning_arealization	BRC2256	0.0003507225979975	879.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	patterning_arealization	BRC2329	0.0002890386693091	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	patterning_arealization	BRC2330	0.0001246127183469	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	patterning_arealization	HDBR15777	0.0004407478688401	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	patterning_arealization	HDBR15853	0.0003132264610045	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	patterning_arealization	XDD395	0.0002053463181466	708.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	patterning_arealization	XDD424	0.0003801261400739	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	patterning_arealization	XDD431	0.0003698855078963	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	progenitor_radial_glia	BRC2256	-0.0012213959862997	879.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	progenitor_radial_glia	BRC2329	-0.0025217738394061	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	progenitor_radial_glia	BRC2330	-0.0013545638666554	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	progenitor_radial_glia	HDBR15777	-0.0015856963114892	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	progenitor_radial_glia	HDBR15853	-0.0014987465548484	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	progenitor_radial_glia	XDD395	-0.0011194250086192	708.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	progenitor_radial_glia	XDD424	-0.0014458148581088	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	progenitor_radial_glia	XDD431	-0.0012261719129289	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	progenitor_radial_glia	BRC2256	0.0060715881599195	879.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	progenitor_radial_glia	BRC2329	0.0068654785251881	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	progenitor_radial_glia	BRC2330	0.0080156160522572	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	progenitor_radial_glia	HDBR15777	0.0056037730447404	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	progenitor_radial_glia	HDBR15853	0.0057070107754603	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	progenitor_radial_glia	XDD395	0.0072442432110205	708.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	progenitor_radial_glia	XDD424	0.0056456523448485	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	progenitor_radial_glia	XDD431	0.0059359387948252	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	progenitor_radial_glia	BRC2256	5.546147111072249e-05	879.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	progenitor_radial_glia	BRC2329	6.216452237807133e-06	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	progenitor_radial_glia	BRC2330	-1.651575533098024e-05	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	progenitor_radial_glia	HDBR15777	7.905783504904556e-05	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	progenitor_radial_glia	HDBR15853	4.407418003337228e-05	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	progenitor_radial_glia	XDD395	2.855932203739733e-05	708.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	progenitor_radial_glia	XDD424	7.733278721346534e-05	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	progenitor_radial_glia	XDD431	7.564276219693762e-05	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	synaptic_assembly_receptor_trafficking	BRC2256	-0.0002071658124612	879.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	synaptic_assembly_receptor_trafficking	BRC2329	0.0010380027644446	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	synaptic_assembly_receptor_trafficking	BRC2330	0.0001203928752608	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	synaptic_assembly_receptor_trafficking	HDBR15777	6.438537341444616e-05	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	synaptic_assembly_receptor_trafficking	HDBR15853	0.0003906527829813	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	synaptic_assembly_receptor_trafficking	XDD395	6.735167096673032e-05	708.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	synaptic_assembly_receptor_trafficking	XDD424	0.0003910221849522	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	synaptic_assembly_receptor_trafficking	XDD431	-6.118759148463855e-05	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	synaptic_assembly_receptor_trafficking	BRC2256	-0.0026536723400395	879.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	synaptic_assembly_receptor_trafficking	BRC2329	-0.0034851821246894	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	synaptic_assembly_receptor_trafficking	BRC2330	-0.0044309486241975	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	synaptic_assembly_receptor_trafficking	HDBR15777	-0.0021347839021077	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	synaptic_assembly_receptor_trafficking	HDBR15853	-0.0018133937329826	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	synaptic_assembly_receptor_trafficking	XDD395	-0.0034304624938846	708.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	synaptic_assembly_receptor_trafficking	XDD424	-0.0017251194231674	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	synaptic_assembly_receptor_trafficking	XDD431	-0.002373760641509	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	synaptic_assembly_receptor_trafficking	BRC2256	0.0002231660360378	879.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	synaptic_assembly_receptor_trafficking	BRC2329	0.0003933889728975	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	synaptic_assembly_receptor_trafficking	BRC2330	0.0002428141469007	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	synaptic_assembly_receptor_trafficking	HDBR15777	0.0002688099958469	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	synaptic_assembly_receptor_trafficking	HDBR15853	0.0002466774095054	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	synaptic_assembly_receptor_trafficking	XDD395	0.0001975376470188	708.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	synaptic_assembly_receptor_trafficking	XDD424	0.00022864220851	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	synaptic_assembly_receptor_trafficking	XDD431	0.0001935707314457	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	synaptic_membrane_structural_candidates	BRC2256	-9.284587917425416e-05	879.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	synaptic_membrane_structural_candidates	BRC2329	0.001416500195026	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	synaptic_membrane_structural_candidates	BRC2330	0.0003437289780776	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	synaptic_membrane_structural_candidates	HDBR15777	0.0002146867312271	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	synaptic_membrane_structural_candidates	HDBR15853	0.0005669859658515	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	synaptic_membrane_structural_candidates	XDD395	0.0002174920226231	708.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	synaptic_membrane_structural_candidates	XDD424	0.0005304713507281	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO	synaptic_membrane_structural_candidates	XDD431	4.503799390648634e-05	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	synaptic_membrane_structural_candidates	BRC2256	-0.0034111563615119	879.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	synaptic_membrane_structural_candidates	BRC2329	-0.0043789984636176	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	synaptic_membrane_structural_candidates	BRC2330	-0.0055413008709195	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	synaptic_membrane_structural_candidates	HDBR15777	-0.0028202079683348	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	synaptic_membrane_structural_candidates	HDBR15853	-0.0024585424193539	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	synaptic_membrane_structural_candidates	XDD395	-0.0044266793061701	708.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	synaptic_membrane_structural_candidates	XDD424	-0.0022802496716503	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															OE	synaptic_membrane_structural_candidates	XDD431	-0.0030708075727037	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	synaptic_membrane_structural_candidates	BRC2256	0.0002138939574406	879.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	synaptic_membrane_structural_candidates	BRC2329	0.0005001675535297	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	synaptic_membrane_structural_candidates	BRC2330	0.0003008172397184	600.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	synaptic_membrane_structural_candidates	HDBR15777	0.0002613273558555	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	synaptic_membrane_structural_candidates	HDBR15853	0.0002588422076373	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	synaptic_membrane_structural_candidates	XDD395	0.0002205088849688	708.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	synaptic_membrane_structural_candidates	XDD424	0.0002216502381034	900.0									
CellOracle_donor_module_effects	canonical_rows_present	RFXANK															KO_RANDOMIZED_GRN	synaptic_membrane_structural_candidates	XDD431	0.0001995221402297	900.0									
matched_random_TF_controls	canonical_rows_present																					NKX2-2	HOXA3	1.0	0.0862689838734928	0.0859558478158758	0.0501017692187251	0.0477532487865974		
matched_random_TF_controls	canonical_rows_present																					NKX2-2	BHLHE22	2.0	0.0862689838734928	0.0892437764208547	0.0501017692187251	0.0508846093627677		
matched_random_TF_controls	canonical_rows_present																					NKX2-2	IRX5	3.0	0.0862689838734928	0.0845467355565991	0.0501017692187251	0.0530765617660869		
matched_random_TF_controls	canonical_rows_present																					NKX2-2	NHLH1	4.0	0.0862689838734928	0.0912791607953654	0.0501017692187251	0.0535462658525124		
matched_random_TF_controls	canonical_rows_present																					NKX2-2	FANK1	5.0	0.0862689838734928	0.079693126663535	0.0501017692187251	0.0486926569594485		
matched_random_TF_controls	canonical_rows_present																					RFX5	ZNF350	1.0	0.0253640206669798	0.0258337247534053	0.0216063879755753	0.0217629560043839		
matched_random_TF_controls	canonical_rows_present																					RFX5	ZNF202	2.0	0.0253640206669798	0.0248943165805542	0.0216063879755753	0.0212932519179583		
matched_random_TF_controls	canonical_rows_present																					RFX5	ZNF205	3.0	0.0253640206669798	0.0261468608110223	0.0216063879755753	0.0217629560043839		
matched_random_TF_controls	canonical_rows_present																					RFX5	ZNF506	4.0	0.0253640206669798	0.0259902927822138	0.0216063879755753	0.0222326600908094		
matched_random_TF_controls	canonical_rows_present																					RFX5	ZIK1	5.0	0.0253640206669798	0.0256771567245968	0.0216063879755753	0.0205104117739157		
scTenifoldKnk_status	canonical_rows_present	NKX2-2																											PASS	22.0
scTenifoldKnk_status	canonical_rows_present	RFX5																											PASS	12.0
scTenifoldKnk_status	canonical_rows_present	RFXANK																											PASS	8.0
scTenifoldKnk_status	canonical_rows_present	HOXA3																											PASS	4.0
scTenifoldKnk_status	canonical_rows_present	BHLHE22																											PASS	12.0
scTenifoldKnk_status	canonical_rows_present	IRX5																											PASS	8.0
scTenifoldKnk_status	canonical_rows_present	NHLH1																											PASS	7.0
scTenifoldKnk_status	canonical_rows_present	FANK1																											PASS	8.0
scTenifoldKnk_status	canonical_rows_present	ZNF350																											PASS	8.0
scTenifoldKnk_status	canonical_rows_present	ZNF202																											PASS	5.0
scTenifoldKnk_status	canonical_rows_present	ZNF205																											PASS	11.0
scTenifoldKnk_status	canonical_rows_present	ZNF506																											PASS	9.0
scTenifoldKnk_status	canonical_rows_present	ZIK1																											PASS	28.0
