developmental_program	enrichment_source	ID	term_name	cleaned_term	Description	mapped_background_genes	mapped_foreground_genes	background_gene_count	Count	GeneRatio	BgRatio	foreground_fraction	background_fraction	enrichment_fold	odds_ratio_haldane	pvalue	p_adjust	FDR_significant	geneID	negative_log10_FDR	term_key
fetal_high_decreasing	Reactome	M27685	REACTOME_RRNA_PROCESSING	Rrna Processing	rRNA processing	7537	2328	186	126	126/2328	186/7537	0.0541237113402062	0.0246782539471938	2.19317426005986	4.88859766793933	1.34309235803294e-25	4.15015538632179e-23	TRUE	BOP1/BYSL/CSNK1D/CSNK1E/DCAF13/DDX21/DDX47/DDX49/DDX52/DHX37/DIMT1/DIS3/DKC1/ERI1/EXOSC10/EXOSC2/EXOSC8/EXOSC9/FBL/FCF1/FTSJ3/GAR1/GNL3/HEATR1/HSD17B10/ISG20L2/MPHOSPH10/NAT10/NCL/NOB1/NOC4L/NOL11/NOL12/NOL9/NOP14/NOP2/NOP56/NOP58/PDCD11/PES1/RBM28/RCL1/RIOK1/RIOK3/RPL10/RPL10A/RPL11/RPL13/RPL13A/RPL14/RPL15/RPL17/RPL18/RPL18A/RPL19/RPL22/RPL23/RPL23A/RPL24/RPL26/RPL26L1/RPL27/RPL27A/RPL28/RPL3/RPL30/RPL32/RPL34/RPL35A/RPL37/RPL37A/RPL38/RPL39/RPL39L/RPL4/RPL5/RPL6/RPL7/RPL7A/RPL8/RPLP0/RPLP2/RPP21/RPP30/RPS11/RPS12/RPS13/RPS14/RPS15/RPS15A/RPS16/RPS19/RPS20/RPS21/RPS23/RPS24/RPS25/RPS27A/RPS29/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS7/RPS8/RPSA/RPUSD4/RRP1/RRP9/TBL3/TEX10/THUMPD1/TSR1/UBA52/UTP14A/UTP15/UTP18/UTP20/UTP6/WDR18/WDR3/WDR36/WDR46/WDR75/XRN2	22.3819356425268	fetal_high_decreasing::Reactome::M27685
fetal_high_decreasing	Reactome	M50251	REACTOME_MRNA_POLYADENYLATION	Mrna Polyadenylation	mRNA Polyadenylation	7537	2328	126	92	92/2328	126/7537	0.0395189003436426	0.0167175268674539	2.36392025309551	6.20448941636939	1.28064029778154e-22	3.16574281611596e-20	TRUE	CCAR1/CHERP/CLP1/CPSF1/CPSF3/CPSF6/CPSF7/CSTF2/CSTF3/DDX46/DDX5/DHX15/DHX9/FUS/GTF2F1/GTF2F2/HNRNPA1/HNRNPA2B1/HNRNPA3/HNRNPC/HNRNPD/HNRNPF/HNRNPH1/HNRNPK/HNRNPL/HNRNPM/HNRNPR/HNRNPU/HTATSF1/NCBP1/NCBP2/NUDT21/PAPOLA/PAPOLG/PCBP1/PCBP2/PCF11/PHF5A/POLR2B/POLR2D/POLR2G/PPP1R10/PPP1R8/PRPF40A/PTBP1/PUF60/RBBP6/RBM10/RBM25/RBM39/RBMX/RPS27A/SF3A1/SF3A2/SF3A3/SF3B1/SF3B2/SF3B3/SF3B4/SF3B5/SNRPA/SNRPB/SNRPB2/SNRPC/SNRPD1/SNRPD3/SNRPE/SNRPF/SRRM2/SRRT/SRSF1/SRSF10/SRSF11/SRSF12/SRSF2/SRSF3/SRSF4/SRSF6/SRSF7/SRSF9/SUGP1/SYMPK/TCERG1/TRA2B/TUT1/U2AF1/U2AF2/U2SURP/UBA52/WDR33/XRN2/YBX1	19.4995243699786	fetal_high_decreasing::Reactome::M50251
maturation_high_increasing	GO_BP	M17324	GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	Regulation of Membrane Potential	Any process that modulates the establishment or extent of a membrane potential, the electric potential existing across any membrane arising from charges in the membrane itself and from the charges present in the media on either side of the membrane. [GOC:jl, GOC:mtg_cardio, GOC:tb, ISBN:0198506732]	10689	2167	354	142	142/2167	354/10689	0.0655283802491924	0.0331181588548976	1.9786238883718	2.75138164868515	2.86450984593371e-18	1.23431729261284e-14	TRUE	ABAT/ADORA1/ADRB1/AGT/APP/ATP1A1/ATP1A2/ATP1B1/ATP2A2/ATXN1/B2M/BAIAP2/BNIP3/CACNB2/CACNB4/CALM1/CALM3/CAMK2D/CASQ2/CELF4/CHRM1/CHRNA2/CNTNAP1/CRH/DCN/DLG1/DLG4/EHD3/FMR1/FXYD1/GABBR1/GABRA1/GABRA2/GABRA4/GABRA5/GABRB1/GABRB2/GABRD/GABRG2/GCLC/GCLM/GJA1/GJD2/GLRA1/GLRA3/GLRB/GNA14/GOT1/GRIA4/GRIN1/GRIN2A/GRIN2C/HCN1/HCN2/HTR3B/IFI6/KCNA1/KCNA2/KCNA4/KCNB1/KCNC2/KCNC3/KCNC4/KCND3/KCNF1/KCNG2/KCNH1/KCNH3/KCNH5/KCNIP2/KCNJ10/KCNJ2/KCNJ9/KCNK1/KCNK3/KCNMA1/KCNMB2/KCNS1/KCNS2/KCNS3/KCNV1/LIPA/LRRK2/MET/MYH14/NALCN/NETO1/NOS1/NOS1AP/NPAS4/NTRK2/NTSR2/P2RX6/P2RX7/PANK2/PINK1/PLN/POPDC3/PPA2/PPIF/PPP3CA/PRDX3/PRKAR1B/PRKCZ/PTK2B/PTPN3/RGS4/RGS7/RGS7BP/RIMS1/RIMS2/RIMS3/RYR2/SCN1A/SCN1B/SCN2A/SCN2B/SCN4B/SHANK1/SHANK3/SLC17A7/SLC24A4/SLC29A1/SLC39A8/SLC4A4/SLC8A2/SLC9A1/SMAD3/SNCA/SNTA1/SOD1/SOD2/STOX1/STX1A/STX1B/SYT1/TAC1/TREM2/TUSC2/UNC80/USP53/YWHAH	13.9085731865603	maturation_high_increasing::GO_BP::M17324
maturation_high_increasing	GO_BP	M11274	GOBP_NEUROTRANSMITTER_TRANSPORT	Neurotransmitter Transport	The directed movement of a neurotransmitter into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Neurotransmitters are any chemical substance that is capable of transmitting (or inhibiting the transmission of) a nerve impulse from a neuron to another cell. [GOC:ai]	10689	2167	172	78	78/2167	172/10689	0.0359944623904015	0.0160913088221536	2.23688842145931	3.35077883749815	7.04159506173965e-14	1.51711165605181e-10	TRUE	APP/ATP1A2/ATP2A2/BAIAP3/BRSK1/CACNB4/CADPS2/CALM3/CAMK2A/CLN8/CPLX1/CPLX2/CPLX3/CRH/DOC2A/DTNBP1/DYSF/EFR3A/FLOT1/FMR1/GABRQ/GFAP/GPM6B/GPR158/HRH3/KCNJ10/KMO/LRRK2/NAPA/NAPB/NOS1/P2RX7/PER2/PIP5K1C/PNKD/PPP3CA/PPT1/PRKCB/PRKCG/RIMS1/RIMS2/RIMS3/RPH3A/SLC17A7/SLC1A2/SLC1A3/SLC29A1/SLC29A3/SLC30A1/SLC32A1/SLC6A1/SLC6A12/SLC6A13/SLC6A17/SLC6A7/SLC6A8/SNAP25/SNCA/SNCG/SNPH/STX1A/STX1B/STXBP3/SV2B/SV2C/SYN1/SYN2/SYNJ1/SYP/SYT1/SYT11/SYT12/SYT7/TPRG1L/UNC13A/UNC13C/VAMP1/VAMP2	9.81898245492672	maturation_high_increasing::GO_BP::M11274
maturation_high_increasing	GO_BP	M24858	GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	Regulation of Trans Synaptic Signaling	Any process that modulates the frequency, rate or extent of trans-synaptic signaling. [GOC:dos]	10689	2167	441	154	154/2167	441/10689	0.0710659898477157	0.0412573673870334	1.72250423011844	2.19800649960592	1.80048391624805e-13	2.58609506503761e-10	TRUE	ABR/ADAM22/ADORA1/ADORA3/APP/ARC/ARHGAP44/ATP1A2/ATP2A2/BAIAP2/BAIAP3/BDNF/BRSK1/BSN/C1QL2/C1QL3/CACNB4/CACNG3/CALB1/CALHM2/CALM1/CALM2/CALM3/CAMK2A/CAMK2D/CAMK2G/CBLN2/CCL2/CELF4/CHRM1/CHRNA2/CLSTN1/CLSTN3/CNTNAP4/CPLX1/CPLX2/CPLX3/CRH/CX3CL1/CYP46A1/DGKE/DLG4/DLGAP1/DLGAP2/DLGAP3/DRD5/DTNBP1/DYSF/EPHA4/FAM107A/FBXO2/FLOT1/FMR1/GABBR1/GABRA4/GABRB1/GABRB2/GABRG2/GFAP/GIPC1/GLRA3/GPR158/GRIA4/GRIN1/GRIN2A/GRIN2C/GRM8/GSG1L/HAP1/HCN1/HRH1/HTR2A/IGSF11/IQSEC2/ITPKA/KCNB1/KCNJ10/KMO/LGI1/LGMN/LRRK2/MAP1A/MAPK1/MAPK3/MAPK9/NALCN/NCDN/NEFH/NEFL/NETO1/NPAS4/NPTN/NRGN/NRN1/NRXN3/NTNG1/NTRK2/PINK1/PLCB1/PNKD/PPP3CA/PPP3R1/PRKAR1B/PRKCB/PRKCG/PRKCZ/PRNP/PRRT1/PTK2B/PXK/RASGRF1/RASGRF2/RGS14/RGS4/RIMS1/RIMS2/RIMS3/RNF167/S100B/SERPINE2/SHANK1/SHANK3/SLC12A2/SLC1A3/SLC30A1/SLC7A11/SLC8A2/SNAP25/SNCA/SNCG/SQSTM1/STX1A/STX1B/SV2B/SV2C/SYAP1/SYN1/SYNGR1/SYP/SYT1/SYT11/SYT12/SYT7/TAC1/TPRG1L/TYROBP/UNC13A/UNC13C/USP46/USP8/VAMP2/VGF/VPS13A/YWHAH	9.5873555144663	maturation_high_increasing::GO_BP::M24858
maturation_high_increasing	GO_BP	M14716	GOBP_MONOATOMIC_ION_HOMEOSTASIS	Monoatomic Ion Homeostasis	Any process involved in the maintenance of an internal steady state of monoatomic ions within an organism or cell. Monatomic ions (also called simple ions) are ions consisting of exactly one atom. [GOC:ai]	10689	2167	433	151	151/2167	433/10689	0.0696815874480849	0.0405089344185611	1.72015355250018	2.19154058662056	3.56053347557995e-13	3.8355846865685e-10	TRUE	ADORA1/AGT/ANKRD9/ANXA6/APP/ASPH/ATP1A1/ATP1A2/ATP1B1/ATP2A2/ATP2B1/ATP2B2/ATP2B4/ATP6AP1/ATP6AP2/ATP6V0A1/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1B2/ATP6V1D/ATP6V1H/B2M/BNIP3/BOLA3/CA2/CA7/CACNB2/CACNB4/CALB1/CALM1/CALM2/CALM3/CAMK2D/CAPN3/CARTPT/CASQ1/CASQ2/CCDC47/CCKBR/CCL19/CISD1/CLN6/CNNM1/COX11/COX19/CRH/CUTC/CX3CL1/CYBRD1/DBNDD2/DDIT3/DRD5/EPAS1/FECH/FGF2/FKBP1A/FXYD1/GHITM/GRIN1/GSTO1/HAMP/HEPH/HERPUD1/HTR2A/HTR2C/ISCU/ITPR1/KCNA1/KCNH1/KCNJ10/KCNJ2/KCNMA1/KCTD17/KLHL3/LACC1/LAMP1/LAMP2/LRRK2/MAPK1/MAPK3/MECR/MT1E/MT1G/MT1M/MT1X/MT2A/MT3/MYH7B/NPPC/NPTN/P2RX7/PDK2/PDK4/PLCB1/PLCH2/PLN/PPT1/PRKCB/PRNP/PTH1R/PTK2B/RAB7A/RGN/ROGDI/RYR1/RYR2/SGCD/SLC12A2/SLC12A5/SLC1A3/SLC22A17/SLC24A4/SLC25A23/SLC30A1/SLC31A2/SLC39A10/SLC39A12/SLC39A14/SLC39A8/SLC41A1/SLC4A4/SLC7A11/SLC8A2/SLC9A1/SLC9A5/SLC9A8/SLC9A9/SNCA/SNX10/SOD1/SOD2/SRI/STEAP2/STIM1/STK39/SV2B/TESC/TF/THY1/TMC6/TMEM165/TMEM38A/TMEM9/TMTC2/TRPM2/UNC80/VAPB/WFS1/WNK1/XK	9.41616842394566	maturation_high_increasing::GO_BP::M14716
maturation_high_increasing	GO_BP	M24840	GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	Vesicle Mediated Transport in Synapse	Any vesicle-mediated transport that occurs in a synapse. [GOC:dos]	10689	2167	219	89	89/2167	219/10689	0.0410706045223812	0.0204883525119282	2.00458306730471	2.76919695071877	2.84161968913608e-12	2.44890784809747e-09	TRUE	AP2M1/ARC/ATP2A2/ATP6AP1/ATP6AP2/ATP6V0A1/ATP6V0C/ATP6V0D1/ATP6V1B2/ATP6V1C1/ATP6V1D/ATP6V1E1/ATP6V1G2/BRSK1/BSN/CACNB4/CADPS2/CALM1/CALM2/CALM3/CLTB/CPLX1/CPLX2/CPLX3/DGKQ/DNM1/DOC2A/DTNBP1/EFR3A/EPS15/FMR1/GSG1L/HPCA/IQSEC1/IQSEC2/IQSEC3/ITSN2/LPAR1/LRRK2/MX1/MYLK/NAPA/NAPB/NCDN/P2RX7/PACSIN1/PIP5K1C/PLD1/PPP3CA/PPP3R1/PRKAR1B/PRKCB/PRKCG/RAB27B/RAB7A/RAPGEF4/RIMS1/RIMS2/RIMS3/RNF220/RPH3A/SLC17A7/SLC32A1/SNAP25/SNCA/SNCB/SNCG/SNPH/STX1A/STX1B/STXBP3/SUSD4/SV2B/SV2C/SYN1/SYN2/SYNJ1/SYNJ2/SYP/SYT1/SYT11/SYT12/SYT17/SYT7/TPRG1L/UNC13A/UNC13C/USP46/VAMP2	8.61102755698053	maturation_high_increasing::GO_BP::M24840
maturation_high_increasing	GO_CC	M17513	GOCC_TRANSPORTER_COMPLEX	Transporter Complex	A protein complex facilitating transport of molecules (proteins, small molecules, nucleic acids) into, out of or within a cell, or between cells. [GOC:bhm, PMID:15449578]	9222	1886	369	151	151/1886	369/9222	0.0800636267232238	0.0400130123617437	2.0009397442861	2.84397034071783	4.33877971304417e-20	2.59892904811346e-17	TRUE	ABCA2/ABHD12/AMIGO1/ASPH/ATP10B/ATP1A1/ATP1A2/ATP1B1/ATP2A2/ATP6AP1/ATP6AP2/ATP6V0A1/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1B2/ATP6V1C1/ATP6V1D/ATP6V1E1/ATP6V1G2/ATP6V1H/CACNB1/CACNB2/CACNB4/CACNG3/CALM1/CALM2/CALM3/CASQ2/CHRNA2/COX4I1/COX4I2/COX5B/COX6A1/COX6B1/COX6C/COX7A1/COX7B/COX8A/DLG4/DPP6/FECH/FKBP1A/FXYD1/GABRA1/GABRA2/GABRA4/GABRA5/GABRB1/GABRB2/GABRD/GABRG1/GABRG2/GABRQ/GLRA1/GLRA3/GLRB/GRIA4/GRIN1/GRIN2A/GRIN2C/HCN1/HCN2/HSPA2/HTR3B/KCNA1/KCNA2/KCNA4/KCNAB1/KCNAB2/KCNB1/KCNC2/KCNC3/KCNC4/KCND3/KCNF1/KCNG2/KCNH1/KCNH3/KCNH5/KCNIP2/KCNIP3/KCNIP4/KCNJ10/KCNJ12/KCNJ16/KCNJ2/KCNJ4/KCNJ9/KCNK1/KCNMA1/KCNMB2/KCNN1/KCNQ5/KCNS1/KCNS2/KCNS3/KCNV1/LRRC8B/LRRC8C/NALCN/NDUFA1/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA7/NDUFA8/NDUFA9/NDUFB1/NDUFB10/NDUFB2/NDUFB3/NDUFB5/NDUFB8/NDUFB9/NDUFC1/NDUFS3/NDUFV2/NDUFV3/NRN1/OLFM3/PKD2L1/PLN/PORCN/PTK2B/RYR1/RYR2/SCN1A/SCN1B/SCN2A/SCN2B/SCN4B/SLC17A7/SLC30A1/SLC30A3/SLC7A11/SLC7A8/SLC9A1/SNAP25/STX1A/TESC/TMEM109/TPCN1/TTYH1/TTYH2/UNC80/UQCRB/VAMP2/VWC2/VWC2L	16.5852055767643	maturation_high_increasing::GO_CC::M17513
maturation_high_increasing	GO_CC	M17824	GOCC_SYNAPTIC_MEMBRANE	Synaptic Membrane	A specialized area of membrane on either the presynaptic or the postsynaptic side of a synapse, the junction between a nerve fiber of one neuron and another neuron or muscle fiber or glial cell. [GOC:BHF, PMID:20410104]	9222	1886	370	139	139/1886	370/9222	0.0737009544008484	0.0401214487096075	1.83694649049898	2.45019512602082	7.19219666748055e-15	2.15406290191042e-12	TRUE	ADAM11/ADAM22/ADORA1/ADORA3/AP2M1/APP/ARC/ATG9A/ATP2B1/ATP2B2/ATP2B4/ATP6AP2/BAIAP2/C1QA/CACNG3/CADPS2/CDH8/CHRM1/CHRM3/CHRM4/CHRNA2/CLSTN1/CLSTN3/CLTB/CNKSR2/CNTN6/CNTNAP4/CPLX3/CRYAB/DAGLA/DDN/DGKB/DLG1/DLG4/DNAJA3/DTNBP1/EPHA4/ERBB3/FAIM2/FMR1/GABBR1/GABBR2/GABRA1/GABRA2/GABRA4/GABRA5/GABRB1/GABRB2/GABRD/GABRG1/GABRG2/GABRQ/GAD2/GLRA1/GLRA3/GLRB/GPR158/GRIA4/GRIN1/GRIN2A/GRIN2C/GSG1L/HCN1/HTR1B/HTR2A/HTR3B/HTR5A/ICAM5/IQSEC1/IQSEC2/IQSEC3/KCNA1/KCNA2/KCNB1/KCNC2/KCNC3/KCNC4/KCND3/KCNH1/KCNJ2/KCNJ4/KCNJ9/KCNK1/KCNMA1/KCTD16/KCTD8/LPAR1/LRP4/LRRTM3/NAPA/NCAM2/NETO1/NINJ1/NPTN/NRGN/NRXN3/NTNG1/P2RX6/PCDH9/PDE2A/PI4K2A/PRKCG/PRRT1/RGS7/RGS7BP/RIMS1/RIMS2/RIMS3/RPH3A/SEMA4D/SHANK1/SHANK3/SHC4/SLC12A5/SLC1A2/SLC30A1/SLC6A7/SLC9A5/SLITRK3/SNAP25/SNAP91/SSPN/STRN/STX1A/STX1B/SUSD4/SYAP1/SYNE1/SYNJ1/SYP/SYT1/SYT11/SYT7/UNC13A/UNC13C/UTRN/VAMP1/VAMP2/VWC2	11.666741618794	maturation_high_increasing::GO_CC::M17824
maturation_high_increasing	GO_CC	M43119	GOCC_MONOATOMIC_ION_CHANNEL_COMPLEX	Monoatomic Ion Channel Complex	A protein complex that spans a membrane and forms a water-filled channel across the phospholipid bilayer allowing selective monoatomic ion transport down its electrochemical gradient. [GOC:mah, ISBN:071673706X]	9222	1886	226	95	95/1886	226/9222	0.0503711558854719	0.0245066146172197	2.05541061759213	2.92095542002846	7.00726486786337e-14	1.39911721861672e-11	TRUE	ABHD12/AMIGO1/ASPH/CACNB1/CACNB2/CACNB4/CACNG3/CALM1/CALM2/CALM3/CASQ2/CHRNA2/DLG4/DPP6/FKBP1A/GABRA1/GABRA2/GABRA4/GABRA5/GABRB1/GABRB2/GABRD/GABRG1/GABRG2/GABRQ/GLRA1/GLRA3/GLRB/GRIA4/GRIN1/GRIN2A/GRIN2C/HCN1/HCN2/HSPA2/HTR3B/KCNA1/KCNA2/KCNA4/KCNAB1/KCNAB2/KCNB1/KCNC2/KCNC3/KCNC4/KCND3/KCNF1/KCNG2/KCNH1/KCNH3/KCNH5/KCNIP2/KCNIP3/KCNIP4/KCNJ10/KCNJ12/KCNJ16/KCNJ2/KCNJ4/KCNJ9/KCNK1/KCNMA1/KCNMB2/KCNN1/KCNQ5/KCNS1/KCNS2/KCNS3/KCNV1/LRRC8B/LRRC8C/NALCN/NRN1/OLFM3/PKD2L1/PORCN/PTK2B/RYR1/RYR2/SCN1A/SCN1B/SCN2A/SCN2B/SCN4B/SLC17A7/SNAP25/STX1A/TMEM109/TPCN1/TTYH1/TTYH2/UNC80/VAMP2/VWC2/VWC2L	10.8541458986134	maturation_high_increasing::GO_CC::M43119
maturation_high_increasing	GO_CC	M17791	GOCC_TRANSPORT_VESICLE_MEMBRANE	Transport Vesicle Membrane	The lipid bilayer surrounding a transport vesicle. [GOC:mah]	9222	1886	201	84	84/1886	201/9222	0.0445387062566278	0.0217957059206246	2.04346243332648	2.88038598872724	2.95483504252351e-12	4.42486547617896e-10	TRUE	AP2M1/ATP2B1/ATP6AP1/ATP6AP2/ATP6V0A1/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1G2/B2M/BSN/CA4/CALM3/CD59/CD74/CLTB/CPE/CPLX3/DOC2A/DTNBP1/DYSF/GABRA2/HLA-B/HLA-C/HLA-DPA1/HLA-DPB1/HLA-DQB1/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-F/ITPR1/LRRK2/MCFD2/NCALD/NRGN/PAM/PDCD6/PEF1/PPT1/PRRT1/PTPRN/RAB11FIP5/RAB26/RAB27B/RAB5B/RAB7A/RPH3A/SAR1B/SCAMP5/SCG3/SEC31B/SLC17A7/SLC30A3/SLC32A1/SLC6A17/SNAP25/SNCA/SNTB2/SORL1/STX1A/STX1B/SV2B/SV2C/SYN1/SYN2/SYNGR1/SYNGR2/SYNPR/SYP/SYPL1/SYT1/SYT12/SYT7/TPRG1L/UNC13A/UNC13C/VAMP1/VAMP2/WFS1	9.35409992809412	maturation_high_increasing::GO_CC::M17791
maturation_high_increasing	GO_CC	M7476	GOCC_TRANSPORT_VESICLE	Transport Vesicle	Any of the vesicles of the constitutive secretory pathway, which carry cargo from the endoplasmic reticulum to the Golgi, between Golgi cisternae, from the Golgi to the ER (retrograde transport) or to destinations within or outside the cell. [GOC:mah, PMID:22160157]	9222	1886	375	130	130/1886	375/9222	0.0689289501590668	0.0406636304489265	1.69510074231177	2.14609512645206	4.32742860764724e-11	3.70304247997243e-09	TRUE	AP2M1/APP/ATP2B1/ATP6AP1/ATP6AP2/ATP6V0A1/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1G2/B2M/BDNF/BRSK1/BSN/CA4/CALM3/CD55/CD59/CD74/CHGA/CLTB/COPZ2/CPE/CPLX3/CRISPLD2/DLG4/DOC2A/DTNBP1/DYSF/GABBR1/GABRA2/GIPC1/GOLIM4/GRIN1/GRIN2A/HAP1/HLA-B/HLA-C/HLA-DPA1/HLA-DPB1/HLA-DQB1/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-F/IQSEC1/ITPR1/LAMP1/LAPTM5/LGI3/LRRK2/M6PR/MCFD2/MT3/MYRIP/NAPA/NCALD/NPTX1/NRGN/NRSN1/NRSN2/PAM/PCSK1/PDCD6/PEF1/PPT1/PRRT1/PSMC5/PTPRN/RAB11FIP5/RAB26/RAB27B/RAB3C/RAB40B/RAB5B/RAB7A/ROGDI/RPH3A/SAR1B/SCAMP5/SCG3/SEC31B/SLC17A7/SLC2A13/SLC2A8/SLC30A3/SLC32A1/SLC6A17/SNAP25/SNAP91/SNCA/SNTB2/SORL1/SORT1/SSPN/STEAP2/STX1A/STX1B/SV2B/SV2C/SYN1/SYN2/SYNGR1/SYNGR2/SYNPR/SYP/SYPL1/SYT1/SYT11/SYT12/SYT15/SYT17/SYT7/SYTL2/SYTL5/TGOLN2/TPRG1L/TRIM9/UNC13A/UNC13C/VAMP1/VAMP2/VAMP3/VAMP4/VGF/WFS1	8.43144130585177	maturation_high_increasing::GO_CC::M7476
maturation_high_increasing	GO_MF	M26337	GOMF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Monoatomic Ion Transmembrane Transporter Activity	Enables the transfer of an ion from one side of a membrane to the other. [GOC:dgf, GOC:mtg_transport, ISBN:0815340729]	9826	1998	486	187	187/1998	486/9826	0.0935935935935936	0.0494606146957053	1.89228528940463	2.6021495020913	2.69624459225303e-21	2.44010135598899e-18	TRUE	ANO3/ANO5/ANXA6/AQP1/ATP1A1/ATP1A2/ATP1B1/ATP2A2/ATP2B1/ATP2B2/ATP2B4/ATP6V0A1/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1B2/ATP6V1C1/ATP6V1D/ATP6V1E1/ATP6V1G2/ATP6V1H/CACNB1/CACNB2/CACNB4/CACNG3/CALHM1/CALHM2/CHRNA2/COX4I1/COX5B/COX6B1/COX7A1/COX7B/COX8A/FAIM2/FXYD1/GABRA1/GABRA2/GABRA4/GABRA5/GABRB1/GABRB2/GABRD/GABRG1/GABRG2/GABRQ/GHITM/GJA1/GLRA1/GLRA3/GLRB/GRIA4/GRIN1/GRIN2A/GRIN2C/HCN1/HCN2/HTR3B/ITPR1/KCNA1/KCNA2/KCNA4/KCNAB1/KCNAB2/KCNB1/KCNC2/KCNC3/KCNC4/KCND3/KCNF1/KCNG2/KCNH1/KCNH3/KCNH5/KCNIP2/KCNIP3/KCNIP4/KCNJ10/KCNJ12/KCNJ16/KCNJ2/KCNJ4/KCNJ9/KCNK1/KCNK3/KCNMA1/KCNMB2/KCNN1/KCNQ5/KCNS1/KCNS2/KCNS3/KCNT1/KCNV1/LRRC8B/LRRC8C/MAGT1/NALCN/NCS1/NDUFA1/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA7/NDUFA8/NDUFA9/NDUFB1/NDUFB10/NDUFB2/NDUFB3/NDUFB5/NDUFB8/NDUFB9/NDUFC1/NDUFS3/NDUFV2/NDUFV3/NIPAL2/NIPAL3/NIPAL4/P2RX6/P2RX7/PKD2L1/RYR1/RYR2/S100A6/SCN1A/SCN2A/SCN2B/SCN4B/SFXN5/SLC12A2/SLC12A5/SLC13A5/SLC17A7/SLC1A2/SLC1A3/SLC20A2/SLC24A4/SLC25A12/SLC25A18/SLC25A4/SLC29A1/SLC2A13/SLC30A1/SLC30A3/SLC31A2/SLC32A1/SLC39A10/SLC39A11/SLC39A12/SLC39A14/SLC39A8/SLC41A1/SLC41A3/SLC45A4/SLC46A3/SLC4A4/SLC6A1/SLC6A12/SLC6A13/SLC6A7/SLC6A8/SLC7A11/SLC8A2/SLC9A1/SLC9A5/SLC9A8/SLC9A9/SNAP25/SURF1/TMBIM1/TMC6/TMC7/TMEM109/TMEM165/TMEM38A/TMEM63A/TPCN1/TRPM2/TRPV2/TRPV3/TTYH1/TTYH2/UNC80/VDAC1	17.6125921337299	maturation_high_increasing::GO_MF::M26337
